t,n_grads,f,f_avg,trans_bits,train_accuracy,test_accuracy,comm_rounds,var_error
23.0,87840.0,6.0962768860828,142.05714834807478,85376.0,0.41775956284153004,0.43539630836047777,46.0,3.318666920369359
24.0,91500.0,5.992738938824464,145.5943207154995,89088.0,0.42131147540983604,0.4386536373507057,48.0,3.314943883567683
25.0,95160.0,5.8917031829972295,148.99083843436196,92800.0,0.42295081967213116,0.44299674267100975,50.0,3.311335203531644
26.0,98820.0,5.793180403665103,152.25454255622336,96512.0,0.43005464480874317,0.4527687296416938,52.0,3.307834848790104
27.0,102480.0,5.697182366938417,155.3933052584512,100224.0,0.4341530054644809,0.4592833876221498,54.0,3.304436505165788
28.0,106140.0,5.603718916811412,158.4149540829879,103936.0,0.44153005464480877,0.4744842562432139,56.0,3.301133663762527
29.0,109800.0,5.512795764003189,161.3272002291971,107648.0,0.4521857923497268,0.4820846905537459,58.0,3.297919712053785
30.0,113460.0,5.424412892012187,164.13757329153412,111360.0,0.46202185792349726,0.496199782844734,60.0,3.2947880238565737
31.0,117120.0,5.33856350904136,166.85336426903018,115072.0,0.47759562841530057,0.511400651465798,62.0,3.291732044336703
32.0,120780.0,5.2552334735351165,169.48157803721728,118784.0,0.4926229508196721,0.5244299674267101,64.0,3.2887453668532656
33.0,124440.0,5.174401119287701,172.02889583577098,122496.0,0.5040983606557377,0.5320304017372421,66.0,3.285821799305525
34.0,128100.0,5.0960374056289925,174.5016477470005,126208.0,0.5169398907103825,0.5428881650380022,68.0,3.2829554185735628
35.0,131760.0,5.020106320146743,176.90579466327154,129920.0,0.5226775956284153,0.5537459283387622,70.0,3.2801406125355563
36.0,135420.0,4.946565465976331,179.24691888702432,133632.0,0.5344262295081967,0.5570032573289903,72.0,3.277372109915152
37.0,139080.0,4.875366772504788,181.53022227832997,137344.0,0.5592896174863388,0.5895765472312704,74.0,3.2746449988125517
38.0,142740.0,4.806457276701563,183.76053075098883,141056.0,0.5674863387978142,0.5971769815418024,76.0,3.2719547351851777
39.0,146400.0,4.739779931415641,185.94230389943118,144768.0,0.5778688524590164,0.5971769815418024,78.0,3.269297142777247
40.0,150060.0,4.675274406140954,188.0796485918451,148480.0,0.5868852459016394,0.5971769815418024,80.0,3.2666684060784488
41.0,153720.0,4.612877854374932,190.17633546689927,152192.0,0.5934426229508196,0.6026058631921825,82.0,3.2640650578548702
42.0,157380.0,4.552525629388064,192.23581740169806,155904.0,0.6027322404371585,0.6047774158523345,84.0,3.261483962676384
43.0,161040.0,4.49415193677201,194.26124916069477,159616.0,0.6079234972677595,0.6221498371335505,86.0,3.2589222976963956
44.0,164700.0,4.437690417473413,196.2555075769656,163328.0,0.6158469945355192,0.6297502714440825,88.0,3.2563775317488624
45.0,168360.0,4.383074659191141,198.2212117502371,167040.0,0.6243169398907104,0.6308360477741585,90.0,3.253847403633609
46.0,172020.0,4.330238637126803,200.1607428654288,170752.0,0.6300546448087432,0.6275787187839305,92.0,3.2513299002777485
47.0,175680.0,4.279117087279528,202.0762633388468,174464.0,0.6336065573770492,0.6308360477741585,94.0,3.2488232352964745
48.0,179340.0,4.229645816925807,203.96973508603065,178176.0,0.639344262295082,0.6340933767643865,96.0,3.246325828334608
49.0,183000.0,4.181761957779018,205.84293677631308,181888.0,0.6461748633879781,0.6406080347448425,98.0,3.2438362854519562
50.0,186660.0,4.135404167721472,207.6974799958341,185600.0,0.6494535519125683,0.6460369163952225,100.0,3.2413533807197763
51.0,190320.0,4.090512787065455,209.53482428484233,189312.0,0.6532786885245901,0.6471226927252985,102.0,3.238876039120339
52.0,193980.0,4.047029955128381,211.35629104850926,193024.0,0.657103825136612,0.6514657980456026,104.0,3.236403320783919
53.0,197640.0,4.004899692580387,213.1630763650117,196736.0,0.6609289617486339,0.6525515743756786,106.0,3.2339344065548863
54.0,201300.0,3.9640679546017688,214.95626273197934,200448.0,0.6622950819672131,0.6590662323561346,108.0,3.2314685848480003
55.0,204960.0,3.9244826594183126,216.73682980403504,204160.0,0.6655737704918033,0.6601520086862106,110.0,3.2290052397352373
